id,title,school,createdAt
229617444,年底公投,國立陽明大學,2018-09-10T16:19:16.314Z
229617102,高雄市長你們怎麼看,呂叔叔,2018-09-10T15:41:54.503Z
229616890,#新聞 習大大發話不讓青少年近視 騰訊撲克網遊關閉,親共都將被制裁,2018-09-10T15:20:29.628Z
229616360,台南市長，你選哪一個,甜冰兔仔係我嘅人,2018-09-10T14:23:58.463Z
229616144,#新聞 :「我沒踹慰安婦，我只是腿麻伸伸腳！」藤井實彥反控謝龍介捏造假新聞,國立臺灣大學,2018-09-10T13:57:59.980Z
229615993,#新聞 黃偉哲陣營：盼國民黨勿操弄歷史仇恨,國立臺灣大學,2018-09-10T13:40:19.928Z
229615837,日本人踹慰安婦銅像,銘傳大學,2018-09-10T13:20:09.392Z
229615587,#新聞 【獨家】日人來台踹慰安婦銅像？ 當事人控國民黨造假「超級卑鄙」！,淡江大學,2018-09-10T12:48:25.252Z
229615494,你是台獨？華獨？維持現狀？華統？中統？,台灣首府大學,2018-09-10T12:34:41.744Z
229615456,我對政治的失望(文非常長),問號,2018-09-10T12:29:13.710Z
229615223,這次高雄大家要選誰啊,國立政治大學,2018-09-10T11:58:51.381Z
229613638,重量級國際會議活動於高雄盛大開幕,國立政治大學,2018-09-10T08:11:38.860Z
229613315,真民調 台北市長候選人,亞洲大學,2018-09-10T07:19:19.231Z
229613061,#新聞 港富商遭中國酷刑90小時　折疊肉體窒息慘死,臺北醫學大學,2018-09-10T06:36:52.673Z
229612841,#討論 為何要幫日本辯解,埃雷拉大學,2018-09-10T05:57:44.263Z
229612750,競選觀測站徵求觀測員,國立政治大學,2018-09-10T05:41:22.947Z
229612098,#討論 慰安婦銅像?,親共都將被制裁,2018-09-10T03:47:54.769Z
229612044,#新聞 潑墨女失蹤65天 傳中國高層下令：不能讓她活著離開,親共都將被制裁,2018-09-10T03:37:20.892Z
229611875,中華民國與台獨,中國文化大學,2018-09-10T02:58:07.491Z
229611810,#新聞討論 # 日人「腳踹慰安婦銅像」 謝龍介震怒：道歉才能離境,輔仁大學,2018-09-10T02:45:19.680Z
229611500,馬雲宣佈阿里傳承計劃：一年後交棒張勇 將回歸教育,佛光大學,2018-09-10T01:32:22.442Z
229611453,#新聞 陸客急減！帛琉知名餐廳剩服務生　當地人卻挺台：與朋友到最後,親共都將被制裁,2018-09-10T01:19:11.412Z
229611446,日人腳踢台南慰安婦銅像,中國醫藥大學,2018-09-10T01:18:31.432Z
229611395,台獨中共打過來怎麼辦？,國立政治大學,2018-09-10T01:04:21.041Z
229611240,#新聞 【獨家】駐泰外館20K聘助理遭嗆爆！ 背後扯更嚴重外交危機,淡江大學,2018-09-09T23:58:31.181Z
229611144,聯合報社論／一場選舉狂撒七千億，民進黨揮霍無上限,國立臺灣科技大學,2018-09-09T22:36:55.745Z
229610692,老實說前天台北的瞬間降雨量,國立高雄大學,2018-09-09T18:42:52.693Z
229610239,統一,亞洲大學,2018-09-09T17:09:32.284Z
229609641,時事有嘻哈,輔仁大學,2018-09-09T16:00:02.264Z
229609553,大家台北市長支持誰呢,正修科技大學,2018-09-09T15:50:31.415Z
229609479,［協尋］花蓮 協尋阿公,嘉南藥理大學,2018-09-09T15:41:45.390Z
229609249,#失蹤人口 東海妹,明志科技大學,2018-09-09T15:16:41.056Z
229608754,#討論 毛澤東（他背了一個5000萬人命的十字架）,埃雷拉大學,2018-09-09T14:27:59.115Z
229608570,安樂死議題問卷,國立政治大學,2018-09-09T14:06:12.287Z
229608411,安安,中山醫學大學,2018-09-09T13:46:02.250Z
229608410,毛澤東去世前幾小時這事做了11次...,湖南科技大學,2018-09-09T13:46:01.161Z
229608031,#新聞  北京官方將出面說明　范冰冰罪名已經定調,健行科技大學,2018-09-09T12:50:42.902Z
229607160,多跟爺爺奶奶說話吧,崇右影藝科技大學,2018-09-09T10:36:10.856Z
229607112,非核家園=以火廢核,國立東華大學,2018-09-09T10:28:12.373Z
229607023,11月中如何投票,國立臺東大學,2018-09-09T10:12:01.602Z
229606958,中國社會各階級的分析(壹九二五年十二月壹日),吉林大學,2018-09-09T09:58:06.818Z
229606348,大雨前的奇特「雨味」哪裡來？,國立臺南大學,2018-09-09T08:23:11.631Z
229606226,#新聞 水淹關西機場困遊客！他臉書罵選舉　謝長廷：那時還沒地震呀,埃雷拉大學,2018-09-09T08:04:01.824Z
229606085,#討論 日本機場的故事,國立高雄大學,2018-09-09T07:38:55.742Z
229605627,#圖 #新聞 烏龍爆料吳音寧送洋酒     議員反告民眾不起訴,國立臺南大學,2018-09-09T06:11:07.100Z
229605573,今日，緬懷—紅色文章系列,佛光大學,2018-09-09T06:02:32.952Z
229604871,#新聞 夜店激吻洋男 空服員臉長滿「屍體膿皰寄生蟲」！,輔仁大學,2018-09-09T03:46:29.278Z
229604633,#新聞 北海道強震過後：札幌「黑暗之都」的無電生活,國立勤益科技大學,2018-09-09T02:50:19.090Z
229604597,請年青人關心台灣政治，政治不要期望「坐享其成」,國立臺中科技大學,2018-09-09T02:38:30.686Z
229604376,#新聞 中共高層要人人當網軍　美媒：「五毛黨」可望加薪,親共都將被制裁,2018-09-09T01:23:33.407Z
229604361,#新聞 港富商遭中國酷刑90小時　折疊肉體窒息慘死,親共都將被制裁,2018-09-09T01:18:47.500Z
229604183,[打臉]北市瞬間暴雨 消防局統計目前有181處積、淹水,玉智浩二,2018-09-08T23:18:34.494Z
229604111,綠吱是不是又來帶風向?,國立中山大學,2018-09-08T22:13:05.541Z
229603873,#新聞 涉將君怡酒店老闆劉希泳逼供致死　吉林9檢察官受審,埃雷拉大學,2018-09-08T20:03:58.662Z
229603454,你是不是台獨？幾個問題解釋台灣人與中國人常就「台獨」爭論不休的原因,東吳大學,2018-09-08T18:28:05.539Z
229603237,議會檢討柯p四年的市政，優質無謾罵質詢,逢甲大學,2018-09-08T17:53:18.853Z
229602264,對不起我誤會你了,國立勤益科技大學,2018-09-08T15:51:52.002Z
229602196,反對以核養綠公投的理由,輔仁大學,2018-09-08T15:44:23.260Z
229602175,賴神歸位了嗎？,大同大學,2018-09-08T15:42:16.907Z
229601963,回歸專業討論淹水吧,國立中正大學,2018-09-08T15:15:55.736Z
229601956,朱規侯隨？侯友宜：我走自己的路,國立中山大學,2018-09-08T15:15:05.495Z
229601139,當台灣同胞追起了《延禧攻略》,佛光大學,2018-09-08T13:30:45.445Z
229600802,#討論 日本地震我國處理方式討論,埃雷拉大學,2018-09-08T12:42:01.630Z
229600799,回報台北淹水災情,國立清華大學,2018-09-08T12:41:42.225Z
229600275,#新聞【獨家】強颱重創！日記者還原狂風暴雨現場,淡江大學,2018-09-08T11:18:03.627Z
229600225,#新聞 台北市多處積水 大安信義內湖區淹水一級警戒[影],親共都將被制裁,2018-09-08T11:10:18.369Z
229600205,為什麼查不到呂學成？,長榮大學,2018-09-08T11:06:53.826Z
229600136,#新聞 鞏固非洲「最後友邦」 外交部編列13.6億援助史瓦帝尼,國立勤益科技大學,2018-09-08T10:52:38.027Z
229600074,#討論 關西事件，大家都在幹嘛？,中國醫藥大學,2018-09-08T10:43:07.729Z
229599892,所以Dcard發文是有錢嗎？一直洗版想怎樣,國立臺灣大學,2018-09-08T10:10:40.264Z
229599215,#新聞 貴州村民阻強拆釀13人死傷,親共都將被制裁,2018-09-08T08:18:21.938Z
229599190,#新聞 遭P2P網貸倒閉坑殺 少婦對中國政府絕望選擇自殺,親共都將被制裁,2018-09-08T08:11:42.838Z
229598996,馬雲10日從阿里巴巴退休 追求教育慈善事業,佛光大學,2018-09-08T07:34:45.429Z
229598672,#新聞 離譜！國軍迷彩布欲偷運對岸加工 及時攔下,親共都將被制裁,2018-09-08T06:41:17.024Z
229598103,#世堅情 巨型木馬進議會 諷柯文哲抱中國大腿,國立臺灣科技大學,2018-09-08T04:42:16.398Z
229597956,[新聞] 美警擊斃闖入家中的黑人 結果是自己走錯,國立高雄大學,2018-09-08T04:08:23.289Z
229597867,#新聞 藍綠齊心問教育 為私校退場籌謀,輔仁大學,2018-09-08T03:52:14.015Z
229597736,五家電信業者 全提供滯留日本旅客免費漫遊上網,逢甲大學,2018-09-08T03:22:08.817Z
229597682,淺談少子化,國立臺灣大學,2018-09-08T03:10:07.269Z
229597649,#新聞  演藝事業全毀！　高層證實：范冰冰入獄「回不來了」,健行科技大學,2018-09-08T03:01:26.207Z
229597634,#新聞 中南美3國與台灣斷交　美宣布召回大使,健行科技大學,2018-09-08T02:59:07.934Z
229597453,期待姚文part3 器官移植，病患現身,逢甲大學,2018-09-08T02:05:54.688Z
229597377,台灣人 or 中國人？,國立政治大學,2018-09-08T01:38:42.482Z
229597165,公車上到底能不能飲食,國立金門大學,2018-09-08T00:01:02.610Z
229596142,#新聞 中國官媒「中國網」日文網站自己打臉，中國並未派車進入機場接運中國旅客,親共都將被制裁,2018-09-07T17:14:29.885Z
229596077,臉很厚的政治人物,東海大學,2018-09-07T17:05:45.456Z
229595789,【討論】關於 左膠之亂,叭啦叭啦叭.｡o○,2018-09-07T16:28:00.352Z
229595694,#爆料 510根本沒有市場改建計畫,國立清華大學,2018-09-07T16:18:20.315Z
229595602,#討論 滯台支那和支那臉有夠腫,親共都將被制裁,2018-09-07T16:09:02.094Z
229594558,助日代表 謝長廷,靜宜大學,2018-09-07T14:22:58.290Z
229593721,大學英檢門檻認定違法　政大生籲各校主動廢除,嘉南藥理大學,2018-09-07T12:33:44.935Z
229593703,獨報：10月20日十萬人站出來！,嶺東科技大學,2018-09-07T12:32:17.550Z
229593668,#新聞 陳菊一北上 高市群龍無首？17位大官全落跑,埃雷拉大學,2018-09-07T12:26:16.416Z
229593529,鄭文燦在打書诶,國立高雄科技大學,2018-09-07T12:07:38.731Z
229593086,#爆卦 姚文智找臨演開記者會被抓包XDDDD,國立交通大學,2018-09-07T10:53:52.184Z
229593084,最近的鮮奶百分百的罐裝是不是又變貴很多,國立高雄師範大學,2018-09-07T10:53:35.504Z
229592760,#新聞 柯粉哭了...果菜市場改建風波,明志科技大學,2018-09-07T10:01:15.963Z
229592558,[幫高調]新聞原來是商品可以拿來賣,佛光大學,2018-09-07T09:31:22.843Z
229592177,那天好險我沒簽東奧正名＃更,Sαmmι*,2018-09-07T08:26:43.429Z
229592138,姚x智記者會,長庚科技大學,2018-09-07T08:17:39.312Z
229592043,助日代表謝小夫讓人火大,銘傳大學,2018-09-07T08:04:45.750Z
229591958,議會搞的像馬戲團,國立高雄科技大學,2018-09-07T07:52:58.406Z
229591795,柯文哲該小心的不是柯黑（轉貼）,國立清華大學,2018-09-07T07:19:02.367Z
229591746,#新聞 中國商人罵肯亞人是猴子 被當局逮捕驅逐出境,埃雷拉大學,2018-09-07T07:08:20.574Z
229591570,柯粉,國立臺灣海洋大學,2018-09-07T06:38:49.141Z
229591557,台南為什麼一直都是民進黨？,民主退步法西斯黨,2018-09-07T06:35:29.573Z
229591524,【翻玩勞梗ＳＨＯＷ自己】,新竹張鈞甯,2018-09-07T06:28:39.151Z
229591483,抹黑新戰術啊~,國立金門大學,2018-09-07T06:21:45.519Z
229591243,有什麼理由投民進黨,國立高雄科技大學,2018-09-07T05:42:27.329Z
229591241,#討論 台南市長您認識嗎？,輔英科技大學,2018-09-07T05:42:04.041Z
229591071,號外 洪申瀚要直球對決了！,國立勤益科技大學,2018-09-07T05:14:40.270Z
229590892,#公投 所以我說 反修惡勞基法 的連署狀況?,銘傳大學,2018-09-07T04:43:47.884Z
229590850,各地區縣市長2018預測（高雄篇）,諸葛孟德,2018-09-07T04:36:53.812Z
229590614,王定宇說大陸使館派車救援是假新聞　網友PO照狠打臉,佛光大學,2018-09-07T03:48:09.701Z
229589698,被滯留日本的旅客罵一天 謝長廷回應了,佛光大學,2018-09-06T22:36:20.552Z
229589404,#為什麼給同志專法 同志還不領情,國立成功大學,2018-09-06T19:11:45.950Z
229589185,對不起，我永遠無法支持核能,國立臺灣師範大學,2018-09-06T18:09:28.838Z
229588981,雙重標準,國立高雄科技大學,2018-09-06T17:34:03.396Z
229588660,#分享 fb文 《搞錯垃圾和資源》,南華大學,2018-09-06T16:52:22.913Z
229588044,關於救救高雄,國立暨南國際大學,2018-09-06T15:50:25.156Z
229587783,#FB  立委王定宇闢謠,華中科技大學,2018-09-06T15:26:28.248Z
229587406,要如何解釋stumble into something？,國立中山大學,2018-09-06T14:48:30.012Z
229587374,核養綠？滿滿台灣價值,國立屏東科技大學,2018-09-06T14:44:10.525Z
229587092,#新聞 全國廢核平台：核能非綠能，核煤一家親,國立臺灣大學,2018-09-06T14:15:03.500Z
229586854,以核養綠V. S. 廢核,文藻外語大學,2018-09-06T13:51:04.512Z
229586269,日本真的是世界三流級國家嗎???,Leo Liu,2018-09-06T12:30:26.555Z
229586206,普京突然動手，打響第壹槍！,吉林大學,2018-09-06T12:22:25.557Z
229586152,#問 所以。到底。有誰拿槍強迫「非中國人」上車了？,國立臺灣大學,2018-09-06T12:14:09.304Z
229586015,#新聞 清末翻版！英國皇家艦隊入侵南海「自由航行」 中國：強烈不滿！,親共都將被制裁,2018-09-06T11:54:30.064Z
229585922,#新聞 大陸災情不斷 北方降雹 南方洪水,親共都將被制裁,2018-09-06T11:36:13.037Z
229585835,#討論 唯一看到台灣藍綠團結的時候,親共都將被制裁,2018-09-06T11:21:10.334Z
229585533,說個笑話,國立虎尾科技大學,2018-09-06T10:27:48.389Z
229585452,以核養綠持續收件,國立交通大學,2018-09-06T10:15:12.045Z
229585317,李鴻源 專訪:政治凌駕於專業,輔仁大學,2018-09-06T09:56:23.034Z
229585063,年底高雄重現藍天#韓國瑜,國立高雄科技大學,2018-09-06T09:16:51.872Z
229584522,#新聞 中使館派車接關西機場陸客　要台灣人自稱中國人可上車,輔仁大學,2018-09-06T07:41:26.358Z
229584102,請問看中天一肚子火是正常的嗎？,國立屏東大學,2018-09-06T06:31:28.995Z
229583963,#新聞 吳祥輝：沒影射柯文哲是器官移植掮客,國立臺灣大學,2018-09-06T06:11:17.581Z
229583435,#討論 東奧正名，一定TM要讓他過,中國醫藥大學,2018-09-06T04:40:01.575Z
229583388,#新聞 日本遭颱風地震襲擊 賴清德表達關心慰問,長榮大學,2018-09-06T04:30:42.876Z
229583217,#討論 票要投誰，自己想清楚(超藍),中國醫藥大學,2018-09-06T03:54:16.000Z
229583202,#新聞 姚文智掃街　遇民眾大罵柯文哲：不管老人死活老人去死一死好了！,國立虎尾科技大學,2018-09-06T03:51:33.737Z
229583123,#圖 y=a^x 在現實生活中到底長怎樣,國立臺灣大學,2018-09-06T03:35:29.820Z
229582955,原來招生中的系所也能被同意停招,我是一隻冬天的精靈,2018-09-06T02:54:57.705Z
229582785,日本大阪關西機場被淹成孤島後,南開大學,2018-09-06T02:10:50.372Z
229582451,陳水扁變相接受日媒訪問 主張以公投表明台獨立場,佛光大學,2018-09-06T00:12:24.232Z
229582384,一個國家沒錢的悲哀：2000萬件文物成灰燼，1.2萬年歷史化青煙,佛光大學,2018-09-05T23:23:30.253Z
229582169,政治透明化？？,崑山科技大學,2018-09-05T20:43:07.128Z
229582150,小玉=聖結石+FBI帥哥,世新大學,2018-09-05T20:33:08.290Z
229581548,有話好說～非洲豬瘟專題,樹德科技大學,2018-09-05T17:40:39.483Z
229581330,抓到了齁,國立勤益科技大學,2018-09-05T17:11:09.040Z
229580988,哪些人會看政經？,國立中山大學,2018-09-05T16:32:47.334Z
229580629,【財經週報】2018.8.27 裝死還是心死？全球股市量縮開始,國立臺灣大學,2018-09-05T15:52:35.817Z
229580027,#公投 各位!!以核養綠公投已經跨過連署門檻囉,國立臺灣大學,2018-09-05T14:46:56.010Z
229579986,#討論 高雄市長候選人的民調,明志科技大學,2018-09-05T14:42:05.931Z
229579069,絕地大反攻？吳音寧下午開記者會 料將劍指柯文哲,佛光大學,2018-09-05T12:49:56.943Z
229579011,#討論 民進黨可以停止消費醫療了嗎？,埃雷拉大學,2018-09-05T12:42:13.189Z
229578859,選舉年~總是很多第一次,中原大學,2018-09-05T12:15:59.066Z
229578750,#新聞 太空電梯不是夢 日本11日首次試驗上太空,健行科技大學,2018-09-05T11:59:19.768Z
229578505,#新聞 俄國太空船遭惡意破壞？ 疑只因太空人「想家了」,混亂自由主義者 改二,2018-09-05T11:16:38.905Z
229578104,民進黨逼迫人民用肺發電（內有強力論點）,輸得起的趴趴趴,2018-09-05T10:12:46.474Z
229577676,如果各位的英文聽力沒問題,國立暨南國際大學,2018-09-05T08:54:53.629Z
229576963,RE: #東奧正名 所以那個配套呢？,國立政治大學,2018-09-05T06:35:12.759Z
229576907,關於柯文哲是否有參與器官買賣,國立政治大學,2018-09-05T06:23:00.051Z
229576626,我們對於軍人的看法跟觀點 真的正確嗎,銘傳大學,2018-09-05T05:27:11.412Z
229576575,中國國民黨：民進黨無能增加國家競爭力　賴清德推卸責任幹話多,國立中正大學,2018-09-05T05:18:24.825Z
229576502,2018國慶主視覺,中原大學,2018-09-05T05:03:57.693Z
229576472,便利商店不能拍攝？,國立歹丸大學 走馬看花系,2018-09-05T04:59:52.317Z
229576369,【台灣消防史上第一次基層提案修法改革行動！邀請您一同參與！】敬鵬修法保衛生者,新竹教育大學,2018-09-05T04:34:17.901Z
229576313,新聞線上》酸民就是見不得台灣好,國立臺灣科技大學,2018-09-05T04:20:35.203Z
229576240,為何原能會沒有阻止燃料棒運出,國立屏東科技大學,2018-09-05T04:04:48.649Z
229576234,#轉載 #影片 大屠殺作者 訪談中文翻譯,文藻外語大學,2018-09-05T04:02:12.152Z
229576206,#新聞 乾淨的煤？拆穿深澳電廠的六大謊言,國立成功大學,2018-09-05T03:57:06.191Z
229576034,抹黑別人後 再要求道歉 什麼道理？,南臺科技大學,2018-09-05T03:19:43.707Z
229575658,#新聞「非洲全家福照」破局！ 史國挺台缺席中非論壇,親共都將被制裁,2018-09-05T01:28:19.876Z
229575609,柯P吃的花生,國立臺北商業大學,2018-09-05T01:09:15.687Z
229575427,陸推港澳台人居住證　三天申辦破2萬張,佛光大學,2018-09-04T23:18:26.990Z
229575341,<王明鉅>醫師著作統整,醒曰居士,2018-09-04T22:22:23.622Z
229575132,多久會消毒殺菌一次,弘光科技大學,2018-09-04T20:13:36.021Z
229575093,「支持安樂公投」讓人生的結束更有尊嚴,元智大學,2018-09-04T20:00:28.213Z
229574612,KMT很會抓準時機打壓執政黨,玉智浩二,2018-09-04T18:12:30.363Z
229574465,政治人物老多少,樹德科技大學,2018-09-04T17:49:47.563Z
229574285,#新聞 第二批核四燃料棒　凌晨載送基隆港運回美國,我是小花(⌒▽⌒),2018-09-04T17:23:51.829Z
229574099,#討論 打器官移植案對柯選情加分?扣分?,國立虎尾科技大學,2018-09-04T16:58:21.572Z
229573640,#新聞 揮別炮火與敵意，金門接受中國大陸示好,長榮大學,2018-09-04T16:07:04.255Z
229573324,三星的半導體製程戰略與3奈米製程技術發展路線 (Samsung Foundry Forum),全球最強公立大學的研究生,2018-09-04T15:33:02.324Z
229572772,#新聞  時力:持中國居住證要取消台灣戶籍,健行科技大學,2018-09-04T14:32:44.331Z
229571672,#新聞 川普一舉逼中共入絕境 還有三大殺手鐧 下周就上？,親共都將被制裁,2018-09-04T12:18:06.267Z
229570683,#新聞 一輩子老公養！北京女分享印度媳婦炫富生活，卻被網友這樣說！,中原大學,2018-09-04T09:33:58.466Z
229570445,我是國黨支持者;我支持東奧正名,國立成功大學,2018-09-04T08:47:12.571Z
229570244,關西機場遇大颱淹水,國立中正大學,2018-09-04T08:05:29.733Z
229570183,東奧正名-看清楚事實的真相,靜宜大學,2018-09-04T07:55:22.800Z
229570168,噁心的總統，基本的禮儀都沒有,南臺科技大學,2018-09-04T07:52:26.564Z
229570045,轉出去！！！,國立金門大學,2018-09-04T07:27:03.596Z
229570014,大家自行體會一下這個動作(噴嚏還是口水？！),亞洲大學,2018-09-04T07:20:30.441Z
229569771,【解局】中國為什麽要投資非洲？,北京清華大學,2018-09-04T06:37:08.361Z
229569141,#新聞 吳祥輝：下午提告柯文哲,國立虎尾科技大學,2018-09-04T04:41:48.398Z
229568890,#新聞 台灣執行死刑 德國批：人權倒退,長榮大學,2018-09-04T03:54:19.269Z
229568861,#問 以核養綠,文藻外語大學,2018-09-04T03:49:39.324Z
229568828,#新聞 忠烈祠秋祭 英賴菊沒唱國歌,國立成功大學,2018-09-04T03:43:05.064Z
229568811,#新聞 擊敗谷歌的男人！因她一句話從零拼到千億身家,中原大學,2018-09-04T03:40:14.553Z
229568671,#新聞 巴西一座200年博物館大火 損失難料,試試玩,2018-09-04T03:06:14.931Z
229568478,#東奧正名 所以那個配套呢？續 與粉專私訊,timer,2018-09-04T02:22:52.570Z
229568209,#新聞 國中課本封面滿滿強國元素 他嘆：根本是中國政治宣傳...,國立中山大學,2018-09-04T00:43:14.331Z
229568137,大家對廢除死刑的看法？,弘光科技大學,2018-09-04T00:03:24.801Z
229567877,小心魔鬼,國立交通大學,2018-09-03T20:30:58.958Z
229567502,【呱吉】你看的新聞，很多都是業配,南華大學,2018-09-03T18:29:26.654Z
229567308,📣 #更  緊急公告！《以核養綠》連署單該回家了！📣,學店化學渣,2018-09-03T17:53:11.961Z
229567143,老實講 真的全身無力,國立金門大學,2018-09-03T17:29:12.784Z
229567132,呱吉的民主開箱,台灣警察專科學校,2018-09-03T17:27:39.560Z
229567103,加入《戰鬥吧！同志》平台！,托派,2018-09-03T17:23:19.312Z
229566918,#幫高調 以核養綠遭中選會打壓,國立成功大學,2018-09-03T16:55:28.022Z
229566303,#社論 《舊金山和約》67週年，歷史課綱調了7次才看見台灣地位的真相,國立成功大學,2018-09-03T15:43:03.790Z
229566193,以核養綠只差3萬多份，我們還有兩天,小淘氣,2018-09-03T15:30:24.033Z
229564964,真希望下輩子不要出生在臺灣,正修科技大學,2018-09-03T13:00:24.174Z
229564094,习近平：向非洲提供600亿美元支持,東京大學,2018-09-03T10:52:49.099Z
229563925,#打臉名嘴 2014政經,國立虎尾科技大學,2018-09-03T10:21:16.771Z
229563651,年金改革,國立政治大學,2018-09-03T09:33:35.436Z
229563510,字型收費,國立金門大學,2018-09-03T09:03:40.404Z
229563485,#東奧正名 所以那個配套呢?,timer,2018-09-03T08:59:13.659Z
229563308,*討論 中國器官買賣,埃雷拉大學,2018-09-03T08:22:56.907Z
229563247,大麻合法,擼貓狂魔,2018-09-03T08:12:05.076Z
229563106,#新聞 劉強東涉性侵被捕後取釋警方：其因“合理依據”被拘,中原大學,2018-09-03T07:44:43.502Z
229563035,只要是政治人物都會跨越時空打臉自己,國立臺東大學,2018-09-03T07:32:06.103Z
229562973,⚠🌀心存僥倖，讓妳 / 你遭遇不幸！,佛光大學,2018-09-03T07:23:46.205Z
229562926,習近平：支持非洲參與共建「一帶一路」，共享發展成果，實現共同富裕,佛光大學,2018-09-03T07:17:18.152Z
229562671,憾事仍然不斷發生#內埤海灘,國立臺北科技大學,2018-09-03T06:27:16.013Z
229562320,#討論 習大大這兩天有多忙？看看這兩張圖片就知道了,湖南科技大學,2018-09-03T05:20:44.386Z
229562279,聽到災情有想趕回台？　邱議瑩：你們以為是台北跟高雄嗎,佛光大學,2018-09-03T05:12:10.671Z
229562131,#舊聞 葛特曼律師回函「柯文哲從未參與器官仲介」,國立臺灣大學,2018-09-03T04:45:10.576Z
229561973,#比較優勢 西方說學他們的制度就能赶超他們，有些國家真信了,紐約大學,2018-09-03T04:08:38.508Z
229561919,#討論 新聞標題跟內文相反呢,羊,2018-09-03T03:57:12.010Z
229561811,#爆卦 柯文哲器官移植買賣案重出江湖啦！,國立交通大學,2018-09-03T03:29:24.051Z
229561691,酒他媽的駕,中華科技大學,2018-09-03T03:03:00.488Z
229561401,#新聞 台灣槍決李宏基　歐盟：殘忍不人道的懲罰,東海大學,2018-09-03T01:44:29.067Z
229561194,四年前的冷飯熱炒,國立中山大學,2018-09-03T00:03:06.433Z
229560897,麥當勞爆炸了，那如果剛好隔壁有肯德基呢？！肯德基員工根本比狗還不如,小小大學生,2018-09-02T20:50:03.261Z
229560431,高雄市民請進,您尚未建立卡稱,2018-09-02T18:21:54.512Z
229560366,只會生小孩，但不會教小孩,崑山科技大學,2018-09-02T18:07:52.634Z
229560062,#新聞 湖南省委省政府要求妥善處理耒陽群眾相關訴求,湖南科技大學,2018-09-02T17:13:35.213Z
229560037,#新聞 湖南耒陽警方通報依法處置壹起聚眾沖擊國家機關案件,湖南科技大學,2018-09-02T17:09:49.866Z
229559573,討論中國不配合H7N9樣本提供之事件,國立臺灣科技大學,2018-09-02T16:08:49.175Z
229557988,Ariana遭非禮,國立中正大學,2018-09-02T12:54:42.380Z
229557972,新聞「Gogoro泡沫化」有多少人真正理解「泡沫化」的意思,國立成功大學,2018-09-02T12:52:44.664Z
229557879,#黃其君回應 荒野保護協會對本人提出「以核養綠」論述指控,新加坡國立大學,2018-09-02T12:34:21.676Z
229556568,#新聞 大陸不收台灣水果？ 馬英九：只收國民黨執政縣市,親共都將被制裁,2018-09-02T08:26:45.841Z
229555991,失蹤人口協尋,國立勤益科技大學,2018-09-02T06:28:06.352Z
229555981,湖南耒陽群體維權事件遭到清場,比洛伊特學院,2018-09-02T06:25:26.305Z
229555958,#刻蝕機  規模大賺錢就是好公司？政府要推動最基礎的大國重器,紐約大學,2018-09-02T06:18:52.403Z
229555936,斷交後首次 台美國會議長華府一對一會談,國立臺灣師範大學,2018-09-02T06:13:53.468Z
229555724,女同事突然脫衣！他受不了發生關係 遭告性侵,國立臺灣師範大學,2018-09-02T05:29:16.311Z
229554943,滑手機的你還不來趕快了解「以核養綠」？,輔仁大學,2018-09-02T02:20:08.664Z
229554882,#新聞  中國拒交H7N9病毒株 我釋出唯一高突變種供美研究,健行科技大學,2018-09-02T01:56:58.031Z
229554775,蔣中正銅像（內容有關政治及個人想法，敏感者勿入）,看破世間,2018-09-02T01:05:21.755Z
229554722,柯文哲當完台北市長8年後,國立暨南國際大學,2018-09-02T00:28:17.515Z
229553756,台灣選舉視覺大亂鬥 #圖多,輔仁大學,2018-09-01T17:33:11.255Z
229553528,#新聞 台國防部：北京2020年完成對台動武準備,紐約大學,2018-09-01T16:59:36.724Z
229552978,民進黨為何要透過清算黨產來鬥爭國民黨？,國立政治大學,2018-09-01T15:59:48.032Z
229552634,黃淦寧、賴淦德、管淦玲、田淦堇,淡江大學,2018-09-01T15:16:13.225Z
229552516,終身監禁的可行性？,國立臺中科技大學,2018-09-01T15:00:45.549Z
229552494,玻璃瓶從天而降,中山醫學大學,2018-09-01T14:58:16.572Z
229551417,#新聞 助理廚師手指遭切菜機截斷,世新大學,2018-09-01T12:12:01.736Z
229551388,#新聞 不是玩具！日本Hello Kitty滅火器來台,健行科技大學,2018-09-01T12:06:50.207Z
229551374,#新聞  習豬頭！」網友對習近平不敬 關10天罰500,健行科技大學,2018-09-01T12:04:56.245Z
229550927,#新聞  范冰冰傳被官方釋放　赴美投靠李晨尋「政治庇護」,健行科技大學,2018-09-01T10:30:18.881Z
229550790,非核家園？以核養綠？,國立臺灣藝術大學,2018-09-01T10:03:42.720Z
229550741,不能搓的祕密【台灣的官僚】,南華大學,2018-09-01T09:52:00.300Z
229550727,女星王思佳與廠商互惠爭議,玄奘大學,2018-09-01T09:49:03.703Z
229549695,#新闻 中国何时与斯威士兰建交？我们在等待时机,東海大學,2018-09-01T06:11:17.342Z
229549461,獨報：喜樂島聯盟號召10萬人上凱道 訴求全民公投反併吞,嶺東科技大學,2018-09-01T05:21:06.280Z
229549277,#新聞  77國欠繳會費 聯合國陷財政赤字,健行科技大學,2018-09-01T04:44:45.048Z
229549242,#中世紀的台灣,朝陽科技大學,2018-09-01T04:37:07.222Z
229549092,區塊鏈達人，恭請入內！覺得自己好丟臉不懂「區塊鏈」🙎🏻,Angels’ Love,2018-09-01T04:06:29.516Z
